,Link,Cập nhật ngày,Tên tòa nhà,Địa chỉ,Đường,Phường,Quận,Tỉnh,Số tầng,Diện tích cho thuê,Giá thuê,Phí quản lý,Phí gửi xe máy,Phí gửi ô tô,Tiền điện,Phí ngoài giờ,Thời gian thiết kế văn phòng,Thời gian thuê,Đặt cọc,Thanh toán
1813,https://vlook.vn/van-phong-cho-thue/viet-anh-building-nguyen-trong-tuyen-quan-phu-nhuan/,23/12/2020,VIỆT ANH BUILDING,"Nguyễn Trọng Tuyển, Phường 10, Quận Phú Nhuận",Nguyễn Trọng Tuyển,Phường 10,Quận Phú Nhuận,HCM,1 Hầm – 1 Trệt – 8 Tầng – 1 Thang máy,100 – 200 – 400 – 800 – 1.600 m2,10$ /m2,1$ /m2,120.000đ /tháng,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1814,https://vlook.vn/van-phong-cho-thue/savico-building-cho-thue-van-phong-quan-1/,25/02/2021,SAVICO BUILDING,"Trần Hưng Đạo, Phường Cầu Kho, Quận 1",Trần Hưng Đạo,Phường Cầu Kho,Quận 1,HCM,1 trệt – 1 Lửng – 6 Tầng – 1 Thang máy,30 – 38 – 55 – 100 m2,12.13$ /m2,2$ /m2,7$/ tháng,Thỏa thuận,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 1 năm,3 tháng,Theo tháng
1815,https://vlook.vn/van-phong-cho-thue/thanh-hieu-building-bach-dang-quan-tan-binh/,23/12/2020,THANH HIẾU BUILDING,"Bạch Đằng, Phường 2, Quận Tân Bình",Bạch Đằng,Phường 2,Quận Tân Bình,HCM,1 Hầm – 1 Trệt – 3 Tầng – 1 Thang máy,104 – 208 – 450 m2,5$ /m2,1.5$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1816,https://vlook.vn/van-phong-cho-thue/vol-building-nguyen-phi-khanh-quan-1/,01/03/2021,VOL BUILDING,"Nguyễn Phi Khanh, Phường Tân Định, Quận 1",Nguyễn Phi Khanh,Phường Tân Định,Quận 1,HCM,1 Hầm – 1 Trệt – 5 Tầng – 1 Thang máy,30 – 35 – 45 – 90 – 135 m2,12.5$ /m2,2$ /m2,150.000đ /tháng,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1817,https://vlook.vn/van-phong-cho-thue/times-building-ta-hien-quan-2/,29/01/2021,TIMES BUILDING,"Tạ Hiện, Phường Thạnh Mỹ Lợi, Quận 2",Tạ Hiện,Phường Thạnh Mỹ Lợi,Quận 2,HCM,1 Hầm – 1 Trệt – 6 Tầng – 1 Thang máy,96 – 115 – 300 – 600 m2,6$ /m2,1$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1818,https://vlook.vn/van-phong-cho-thue/the-lion-building-cho-thue-van-phong-quan-1/,25/02/2021,THE LION BUILDING,"Nguyễn Khắc Nhu, Phường Cô Giang, Quận 1",Nguyễn Khắc Nhu,Phường Cô Giang,Quận 1,HCM,1 Hầm – 1 Trệt – 6 Tầng – 1 Thang máy,100 – 160 – 260 m2,22$ /m2,3$ /m2,5$ /tháng,60$ /tháng,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1819,https://vlook.vn/van-phong-cho-thue/vision-tower-hoang-minh-giam-quan-phu-nhuan/,23/12/2020,VISION TOWER,"Hoàng Minh Giám, Phường 9, Quận Phú Nhuận",Hoàng Minh Giám,Phường 9,Quận Phú Nhuận,HCM,1 Trệt – 1 Lửng – 8 Tầng,50 – 75 – 100 – 150 m2,9$ /m2,3$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1820,https://vlook.vn/van-phong-cho-thue/sabay-nguyen-van-troi-quan-phu-nhuan/,23/12/2020,SABAY NGUYỄN VĂN TRỖI,"Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận",Nguyễn Văn Trỗi,Phường 8,Quận Phú Nhuận,HCM,1 Trệt – 3 Tầng – 1 Thang máy,85 – 150 – 300 – 450 – 750 – 1.500 m2,15.3$ /m2,3$ /m2,200.000đ /tháng,2.000.000đ/tháng,Đồng hồ riêng. Đơn giá 4.300đ /Kwh,Miễn phí (đến 22:00),"Miễn phí từ  15-20  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1821,https://vlook.vn/van-phong-cho-thue/quoc-hung-building-nguyen-van-troi-quan-phu-nhuan/,23/12/2020,QUỐC HƯNG BUILDING,"Nguyễn Văn Trỗi, Phường 8, Quận Phú Nhuận",Nguyễn Văn Trỗi,Phường 8,Quận Phú Nhuận,HCM,1 Hầm – 1 Trệt – 5 Tầng – 1 Thang máy,60 – 125 m2,9.5$ /m2,3$ /m2,Miễn phí,Gửi bãi xe bên cạnh,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1822,https://vlook.vn/van-phong-cho-thue/saigonbank-building-hoang-van-thai-quan-7/,21/01/2021,SAIGONBANK BUILDING,"Hoàng Văn Thái, Phường Tân Phú, Quận 7",Hoàng Văn Thái,Phường Tân Phú,Quận 7,HCM,1 Hầm – 1 Trệt – 7 Tầng – 2 Thang máy,76 – 180 – 350 – 700 – 1.000 – 2.000 m2,11$ /m2,3$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1823,https://vlook.vn/van-phong-cho-thue/thanh-the-plaza-cho-thue-van-phong-quan-1/,25/02/2021,THANH THẾ PLAZA,"Lưu Văn Lang, Phường Bến Thành, Quận 1",Lưu Văn Lang,Phường Bến Thành,Quận 1,HCM,1 Hầm – 1 Trệt – 6 Tầng – 1 Thang máy,100 - 200 m2,11$ /m2,3$ /m2,6$/ tháng,60$ /tháng,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo tháng hoặc theo quý
1824,https://vlook.vn/van-phong-cho-thue/vinh-loc-building-duong-so-7-quan-binh-tan/,02/02/2021,VĨNH LỘC BUILDING,"Khu Công Nghiệp Vĩnh Lộc, Phường Bình Hưng Hoà B, Quận Bình Tân",Khu Công Nghiệp Vĩnh Lộc,Phường Bình Hưng Hoà B,Quận Bình Tân,HCM,1 Trệt – 5 Tầng – 2 Thang máy,20 – 34 – 90 – 500 – 2.000 m2,7$ /m2,1$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1825,https://vlook.vn/van-phong-cho-thue/win-home-tran-nao-quan-2/,29/01/2021,WIN HOME TRẦN NÃO,"Trần Não, Phường Bình An, Quận 2",Trần Não,Phường Bình An,Quận 2,HCM,1 Hầm – 1 Trệt – 1 Lửng – 8 Tầng – 1 Thang máy,50 – 100 – 150 – 200 – 400 m2,14$ /m2,0$ /m2,7$ /tháng,45$ /tháng,Đồng hồ riêng. Đơn giá 3.700đ /Kwh,100.000đ /giờ,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng
1826,https://vlook.vn/van-phong-cho-thue/ung-van-khiem-building-van-phong-cho-thue-quan-binh-thanh/,23/12/2020,UNG VĂN KHIÊM BUILDING,"Ung Văn Khiêm, Phường 25, Quận Bình Thạnh",Ung Văn Khiêm,Phường 25,Quận Bình Thạnh,HCM,1 Trệt – 1 Lửng – 5 Tầng – 1 Thang Máy,50 – 100– 150 – 200 – 500 m2,16.5$ /m2,0$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1827,https://vlook.vn/van-phong-cho-thue/viet-long-building-cho-thue-van-phong-quan-1/,01/03/2021,VIỆT LONG BUILDING,"Điện Biên Phủ, Phường Đa Kao, Quận 1",Điện Biên Phủ,Phường Đa Kao,Quận 1,HCM,1 Trệt – 1 Lửng – 3 Tầng – 1 Thang bộ,40 – 60 – 90 – 180 – 270 m2,9.8$ /m2,2$ /m2,7$ /tháng,100$ /tháng,Đồng hồ riêng. Theo giá nhà nước,"Miễn phí (kể cả Lễ, Tết, Chủ NhậT)","Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1828,https://vlook.vn/van-phong-cho-thue/sai-gon-new-tower-nguyen-bieu-quan-5/,28/01/2021,SAI GON NEW TOWER,"Nguyễn Biểu, Phường 1, Quận 5",Nguyễn Biểu,Phường 1,Quận 5,HCM,1 Trệt – 7 Tầng – 3 Thang máy,20 – 30 – 80 – 120 – 230 m2,15$ /m2,3$ /m2,120.000đ /tháng,1.000.000đ /tháng,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng
1829,https://vlook.vn/van-phong-cho-thue/toa-nha-o1-dien-bien-phu-quan-binh-thanh/,02/02/2021,TÒA NHÀ O1 ĐIỆN BIÊN PHỦ,"Điện Biên Phủ, Phường 25, Quận Bình Thạnh",Điện Biên Phủ,Phường 25,Quận Bình Thạnh,HCM,1 Trệt – 3 Tầng – 1 Thang bộ,50 – 100 – 200 – 400 m2,8$ /m2,0$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1830,https://vlook.vn/van-phong-cho-thue/twins-towers-9-nguyen-khoai-quan-4/,27/01/2021,TWINS TOWERS 9,"Nguyễn Khoái, Phường 2, Quận 4",Nguyễn Khoái,Phường 2,Quận 4,HCM,1 Trệt – 1 Lửng – 7 Tầng – 1 Thang máy,67 – 70 m2,13$ /m2,0$ /m2,130.000đ /tháng,1.500.000đ /tháng,Đồng hồ riêng. Đơn giá 3.375đ /Kwh,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng
1831,https://vlook.vn/van-phong-cho-thue/vivalife-building-nguyen-trai-quan-1/,01/03/2021,VIVALIFE BUILDING,"Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1",Nguyễn Trãi,Phường Nguyễn Cư Trinh,Quận 1,HCM,1 Hầm – 1 Trệt – 1 Lửng – 4 Tầng – 1 Thang máy,40 – 45 – 85 – 170 – 340 m2,10$ /m2,2$ /m2,7$ /tháng,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1832,https://vlook.vn/van-phong-cho-thue/sunway-nhaxanhs-center-nguyen-xi-quan-binh-thanh/,23/12/2020,SUNWAY NHAXANHS CENTER,"Nguyễn Xí, Phường 13, Quận Bình Thạnh",Nguyễn Xí,Phường 13,Quận Bình Thạnh,HCM,1 Hầm – 1 Trệt – 6 Tầng – 2 Thang máy,50 – 100 m2,10.1$ /m2,0$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1833,https://vlook.vn/van-phong-cho-thue/siriland-office-dang-van-sam-quan-phu-nhuan/,23/12/2020,SIRILAND OFFICE,"Đặng Văn Sâm, Phường 2, Quận Tân Bình",Đặng Văn Sâm,Phường 2,Quận Tân Bình,HCM,1 Trệt – 1 Lửng – 4 Tầng – 1 Thang máy,50 – 55 – 75 – 125 – 500 m2,11.6$ /m2,0$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1834,https://vlook.vn/van-phong-cho-thue/western-building-van-phong-cho-thue-quan-tan-binh/,13/01/2021,WESTERN BUILDING (ARROW BUILDING),"Hoàng Việt, Phường 4, Quận Tân Bình",Hoàng Việt,Phường 4,Quận Tân Bình,HCM,2 Hầm – 1 Trệt  – 9 Tầng – 1 Lửng – 2 Thang máy,60 – 100 – 130 m2,16$ /m2,1.5$ /m2,6$ /tháng,60$ /tháng,Theo giá nhà nước,Miễn phí,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo tháng hoặc theo quý
1835,https://vlook.vn/van-phong-cho-thue/scs-building-duong-d1-quan-9/,15/01/2021,SCS BUILDING,"Đường D1, Phường Tân Phú, Quận 9",Đường D1,Phường Tân Phú,Quận 9,HCM,1 Hầm – 1 Trệt – 9 Tầng – 6 Thang máy,90 – 210 – 400 – 1.000 – 2.000 m2,12$ /m2,6$ /m2,100.000đ /tháng,1.000.000đ /tháng,Đồng hồ riêng. Miễn phí điều hòa trong giờ hành chính,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1836,https://vlook.vn/van-phong-cho-thue/tyrex-building-duong-9a-huyen-binh-chanh/,28/01/2021,TYREX BUILDING,"Đường 9A, Xã Bình Hưng, Huyện Bình Chánh",Đường 9A,Xã Bình Hưng,Huyện Bình Chánh,HCM,1 Hầm – 1 Trệt – 1 Lửng – 4 Tầng – 1 Thang máy,150 – 300 – 450,6$ /m2,0.3$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ điện. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1837,https://vlook.vn/van-phong-cho-thue/tran-quy-building-cho-thue-van-phong-quan-1/,26/02/2021,TRẦN QUÝ BUILDING,"Lê Thị Hồng Gấm, Phường Nguyễn Thái Bình, Quận 1",Lê Thị Hồng Gấm,Phường Nguyễn Thái Bình,Quận 1,HCM,1 Trệt – 6 Tầng – 1 Thang máy,50 – 70 – 100 – 120 m2,11.9$ /m2,2$ /m2,6$ /tháng,70$ /tháng,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  1  năm,3  tháng,Theo tháng
1838,https://vlook.vn/van-phong-cho-thue/sentosa-building-nguyen-van-troi-quan-phu-nhuan/,23/12/2020,SENTOSA BUILDING,"Nguyễn Văn Trỗi, Phường 12, Quận Phú Nhuận",Nguyễn Văn Trỗi,Phường 12,Quận Phú Nhuận,HCM,1 Hầm – 6 Tầng – 1 Thang máy – 1 Sân thượng,30 – 80 – 130 m2,13.5$ /m2,0$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1839,https://vlook.vn/van-phong-cho-thue/vien-dong-building-cho-thue-van-phong-quan-1/,01/03/2021,VIỄN ĐÔNG BUILDING,"Phan Tôn, Phường Đa Kao, Quận 1",Phan Tôn,Phường Đa Kao,Quận 1,HCM,1 hầm – 1 trệt – 7 tầng – 2 thang máy,50 – 100 – 150 – 200 – 300 m2,11.82$ /m2,3$ /m2,8$ /tháng,140$ /tháng,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1840,https://vlook.vn/van-phong-cho-thue/saigon-trade-center-cho-thue-van-phong-quan-1/,23/12/2020,SAIGON TRADE CENTER,"37 Tôn Đức Thắng, Phường Bến Nghé, Quận 1",37 Tôn Đức Thắng,Phường Bến Nghé,Quận 1,HCM,6 Hầm – 1 Trệt – 33 Tầng – 12 Thang máy,60 – 115 – 327 – 670 –> 1.500 m2,33$ /m2,7.53$ /m2,500.000đ /tháng,5.940.000đ /tháng,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  3  năm,3  tháng,Theo quý
1841,https://vlook.vn/van-phong-cho-thue/win-home-ung-van-khiem-2-quan-binh-thanh/,23/12/2020,WIN HOME UNG VĂN KHIÊM 2,"Ung Văn Khiêm, Phường 25, Quận Bình Thạnh",Ung Văn Khiêm,Phường 25,Quận Bình Thạnh,HCM,1 Hầm – 1 Trệt – 9 Tầng – 1 Thang máy,46 – 55 – 129 – 215 m2,13$ /m2,2$ /m2,7$ /tháng,45$ /tháng,Đồng hồ riêng. Đơn giá 3.700đ /Kwh,100.000đ /giờ,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1842,https://vlook.vn/van-phong-cho-thue/vmg-building-van-phong-quan-phu-nhuan/,23/12/2020,VMG BUILDING,"Đào Duy Anh, Phường 9, Quận Phú Nhuận",Đào Duy Anh,Phường 9,Quận Phú Nhuận,HCM,1 hầm – 1 trệt – 9 tầng,30 – 60 – 110 m2,8$ /m2,3$ /m2,6$ /tháng,60$ /tháng,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1843,https://vlook.vn/van-phong-cho-thue/tqd-building-truong-quoc-dung-quan-phu-nhuan/,23/12/2020,TQD BUILDING,"Trương Quốc Dung, Phường 8, Quận Phú Nhuận",Trương Quốc Dung,Phường 8,Quận Phú Nhuận,HCM,1 Trệt – 4 Tầng – 1 Thang Máy,20 – 40 – 60 – 100 – 120 m2,11$ /m2,2$ /m2,Thoả thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1844,https://vlook.vn/van-phong-cho-thue/vd-building-van-phong-cho-thue-quan-binh-thanh/,14/01/2021,VD BUILDING,"Vũ Huy Tấn, Phường 3, Quận Bình Thạnh",Vũ Huy Tấn,Phường 3,Quận Bình Thạnh,HCM,1 Trệt – 4 Tầng,20 – 40 – 60 – 80 m2,7$ /m2,2$ /m2,6$/ tháng,60$ /tháng,Theo giá nhà nước,Miễn phí,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo tháng hoặc theo quý
1845,https://vlook.vn/van-phong-cho-thue/yersin-tower-quan-1/,01/03/2021,YERSIN TOWER,"Yersin, Phường Nguyễn Thái Bình, Quận 1",Yersin,Phường Nguyễn Thái Bình,Quận 1,HCM,2 Hầm – 1 Trệt – 1 Lửng – 8 Tầng – 1 Sân thượng – 2 Thang máy,100 – 150 – 230 – 250 – 290 – 580 m2,24$ /m2,4$ /m2,150.000đ /tháng,1.500.000đ /tháng,Đồng hồ riêng. Theo giá nhà nước,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  3  năm,3  tháng,Theo quý
1846,https://vlook.vn/van-phong-cho-thue/win-home-nguyen-thai-binh-quan-tan-binh/,23/12/2020,WIN HOME NGUYỄN THÁI BÌNH,"Nguyễn Thái Bình, Phường 12, Quận Tân Bình",Nguyễn Thái Bình,Phường 12,Quận Tân Bình,HCM,1 Trệt – 1 Lửng – 5 Tầng,62 – 85 – 100 m2,11.4$ /m2,3$ /m2,150.000đ /tháng,Thỏa thuận,"Đồng hồ riêng, đơn giá 4.000đ /kWh",Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1847,https://vlook.vn/van-phong-cho-thue/ts-building-duong-so-2-quan-3/,24/02/2021,TS BUILDING,"Đường Số 2, Cư Xá Đô Thành, Phường 4, Quận 3",Đường Số 2,Phường 4,Quận 3,HCM,1 Hầm – 1 Trệt – 6 Tầng – 1 Lửng – 1 Thang máy,50 – 90 m2,11$ /m2,2$ /m2,150.000đ /tháng,Thoả thuận,Đồng hồ riêng. Theo giá nhà nước,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1848,https://vlook.vn/van-phong-cho-thue/ruby-tower-ham-nghi-quan-1/,25/02/2021,RUBY TOWER,"Hàm Nghi, Phường Nguyễn Thái Bình, Quận 1",Hàm Nghi,Phường Nguyễn Thái Bình,Quận 1,HCM,2 Hầm – 1 Trệt – 18 Tầng – 4 Thang máy,85 – 100 – 200 – 350 – 500 – 600 – 700 m2,25$ /m2,6.5$ /m2,10$ /tháng,150$ /tháng,Đồng hồ riêng. Miễn phí điện lạnh trong giờ hành chính,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1849,https://vlook.vn/van-phong-cho-thue/tay-thanh-building-quan-tan-phu/,02/02/2021,TÂY THẠNH BUILDING,"Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú",Tây Thạnh,Phường Tây Thạnh,Quận Tân Phú,HCM,1 Trệt – 1 Tầng – 1 Thang bộ,70 – 140 m2,12.3$ /m2,0$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  1  năm,3  tháng,Theo tháng hoặc theo quý
1850,https://vlook.vn/van-phong-cho-thue/trang-nguyen-building-nguyen-thi-thap-quan-7/,25/01/2021,TRANG NGUYỄN BUILDING,"Nguyễn Thị Thập, Phường Tân Hưng, Quận 7",Nguyễn Thị Thập,Phường Tân Hưng,Quận 7,HCM,1 Hầm – 1 Trệt – 4 Tầng – 1 Thang máy,500 m2,8$ /m2,0$ /m2,Thỏa thuận,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Miễn phí,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
1851,https://vlook.vn/van-phong-cho-thue/the-galleria-office-building-nam-ky-khoi-nghia-quan-3/,24/02/2021,THE GALLERIA OFFICE BUILDING,"Nam Kỳ Khởi Nghĩa, Phường 8, Quận 3",Nam Kỳ Khởi Nghĩa,Phường 8,Quận 3,HCM,1 Hầm –  1 Trệt – 11 Tầng – 2 Thang Máy,110 – 160 – 215 – 230 – > 1.200 m2,18$ /m2,4$ /m2,300.000đ /tháng,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1852,https://vlook.vn/van-phong-cho-thue/royal-tower-b-nguyen-van-cu-quan-1/,25/02/2021,ROYAL TOWER B,"Nguyễn Văn Cừ, Phường Nguyễn Cư Trinh, Quận 1",Nguyễn Văn Cừ,Phường Nguyễn Cư Trinh,Quận 1,HCM,2 Hầm – 1 Trệt – 14 Tầng – 3 Thang máy,130 – 270 – 385 – 470 – 626,23$ /m2,6$ /m2,Miễn phí,Miễn phí,Đồng hồ riêng. Miễn phí điện lạnh trong giờ hành chính,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1853,https://vlook.vn/van-phong-cho-thue/safi-tower-209-nguyen-van-thu-quan-1/,25/02/2021,SAFI TOWER,"Nguyễn Văn Thủ, Phường Đa Kao, Quận 1",Nguyễn Văn Thủ,Phường Đa Kao,Quận 1,HCM,1 Hầm – 1 Trệt – 9 Tầng – 2 Thang máy,52 – 110 – 180 – 250 m2,15$ /m2,3$ /m2,150.000đ /tháng,1.500.000đ /tháng,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  30-45  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo quý
1854,https://vlook.vn/van-phong-cho-thue/somerset-building-van-phong-cho-thue-quan-1/,25/02/2021,SOMERSET BUILDING,"Nguyễn Thị Minh Khai, Phường Bến Nghé, Quận 1",Nguyễn Thị Minh Khai,Phường Bến Nghé,Quận 1,HCM,1 hầm – 1 trệt – 15 tầng – 2 thang máy,100 - 200 - 300 - 500 - 700 - 800 m2,26.8$ /m2,5$ /m2,200.000đ /tháng,1.800.000đ /tháng,Theo giá nhà nước,Thỏa thuận,"Miễn phí từ 7-30 ngày, tùy diện tích",Tối thiểu 2 năm,3 tháng,Theo quý
1855,https://vlook.vn/van-phong-cho-thue/saigon-food-building-dang-van-sam-quan-phu-nhuan/,23/12/2020,SAIGON FOOD BUILDING,"Đặng Văn Sâm, Phường 9, Quận Phú Nhuận",Đặng Văn Sâm,Phường 9,Quận Phú Nhuận,HCM,1 Hầm – 1 Trệt – 5 Tầng – 1 Thang máy,60 – 120 – 240 – 300 m2,8$ /m2,0$ /m2,Miễn phí,Thỏa thuận,Đồng hồ riêng. Theo giá nhà nước,Thỏa thuận,"Miễn phí từ  7-30  ngày, tùy diện tích",Tối thiểu  2  năm,3  tháng,Theo tháng hoặc theo quý
